name,name_id,country_code,country_name,count,pct_in_country,origin
Abba,abba-sn,SG,Singapore,5,0.000005,Hausa / Arabic / Hebrew
Abba,abba-sn,SY,Syria,11,0.000003,Hausa / Arabic / Hebrew
Abba,abba-sn,TN,Tunisia,16,0.000006,Hausa / Arabic / Hebrew
Abba,abba-sn,TR,Turkey,9,0.000001,Hausa / Arabic / Hebrew
Abba,abba-sn,US,United States,73,0.000005,Hausa / Arabic / Hebrew
Abba,abba-sn,UY,Uruguay,9,0.000023,Hausa / Arabic / Hebrew
Abba,abba-sn,YE,Yemen,3,0.000001,Hausa / Arabic / Hebrew
Abba,abba-sn,ZA,South Africa,37,0.000008,Hausa / Arabic / Hebrew
Abbadi,abbadi-sn,MA,Morocco,1438,0.000204,
Abbas,abbas-sn,AE,United Arab Emirates,15939,0.005889,Arabic
Abbas,abbas-sn,BH,Bahrain,1590,0.004686,Arabic
Abbas,abbas-sn,DZ,Algeria,3091,0.000777,Arabic
Abbas,abbas-sn,EG,Egypt,14053,0.000416,Arabic
Abbas,abbas-sn,GB,United Kingdom,1184,0.000276,Arabic
Abbas,abbas-sn,IQ,Iraq,12592,0.00119,Arabic
Abbas,abbas-sn,IT,Italy,1233,0.000105,Arabic
Abbas,abbas-sn,KW,Kuwait,2439,0.002673,Arabic
Abbas,abbas-sn,LB,Lebanon,2088,0.004361,Arabic
Abbas,abbas-sn,MY,Malaysia,1114,0.00024,Arabic
Abbas,abbas-sn,NG,Nigeria,2005,0.0005,Arabic
Abbas,abbas-sn,OM,Oman,7283,0.003921,Arabic
Abbas,abbas-sn,QA,Qatar,1512,0.002182,Arabic
Abbas,abbas-sn,SA,Saudi Arabia,47594,0.003007,Arabic
Abbas,abbas-sn,SD,Sudan,3489,0.000763,Arabic
Abbas,abbas-sn,SY,Syria,9123,0.002429,Arabic
Abbas,abbas-sn,TR,Turkey,1410,0.000124,Arabic
Abbas,abbas-sn,US,United States,1052,0.000071,Arabic
Abbas,abbas-sn,IR,Iran,2791,0.008096,Arabic
Abbasi,abbasi-sn,AE,United Arab Emirates,4372,0.001615,
Abbasi,abbasi-sn,IR,Iran,2791,0.008096,
Abbasi,abbasi-sn,OM,Oman,1419,0.000764,
Abbasi,abbasi-sn,SA,Saudi Arabia,15879,0.001003,
Abbassi,abbassi-sn,MA,Morocco,2429,0.000344,Arabic
Abbassi,abbassi-sn,TN,Tunisia,4174,0.001596,Arabic
Abbate,abbate-sn,IT,Italy,7485,0.000637,Italian
Abbes,abbes-sn,DZ,Algeria,1729,0.000435,
Abbes,abbes-sn,TN,Tunisia,3222,0.001232,
Abbey,abbey-sn,NG,Nigeria,1035,0.000258,
Abbott,abbott-sn,GB,United Kingdom,2946,0.000686,English
Abbott,abbott-sn,US,United States,2719,0.000182,English
Abbou,abbou-sn,MA,Morocco,1622,0.00023,
Abboud,abboud-sn,LB,Lebanon,2627,0.005487,
Abboud,abboud-sn,SY,Syria,1525,0.000406,
Abbruzzese,abbruzzese-sn,IT,Italy,2532,0.000216,
عبد العال,abd-alaal-sn,EG,Egypt,5877,0.000174,Arabic (Egyptian)
عبد العاطى,abd-alaata-sn,EG,Egypt,1326,0.000039,
عبد العاطي,abd-alaaty-sn,EG,Egypt,1904,0.000056,
عبد العليم,abd-alalym-sn,EG,Egypt,2486,0.000074,
عبد الامير,abd-alamyr-sn,IQ,Iraq,1286,0.000122,
عبد العظيم,abd-alazym-sn,EG,Egypt,5549,0.000164,Arabic
عبد العزيز,abd-alazyz-sn,EG,Egypt,16347,0.000484,Arabic
عبد العزيز,abd-alazyz-sn,SA,Saudi Arabia,2864,0.000181,Arabic
عبد العزيز,abd-alazyz-sn,SD,Sudan,1962,0.000429,Arabic
عبد الباقي,abd-albaqy-sn,SD,Sudan,1207,0.000264,
عبد الباسط,abd-albast-sn,EG,Egypt,2365,0.00007,
عبد الدايم,abd-aldaym-sn,EG,Egypt,1318,0.000039,
عبد الفتاح,abd-alftah-sn,EG,Egypt,10987,0.000325,Arabic
عبد الغفار,abd-alghfar-sn,EG,Egypt,2059,0.000061,
عبد الغنى,abd-alghna-sn,EG,Egypt,2097,0.000062,
عبد الغني,abd-alghny-sn,EG,Egypt,2943,0.000087,
عبد الهادى,abd-alhada-sn,EG,Egypt,1835,0.000054,
عبد الهادي,abd-alhady-sn,EG,Egypt,2514,0.000074,
عبد الحافظ,abd-alhafz-sn,EG,Egypt,1186,0.000035,
عبد الحفيظ,abd-alhfyz-sn,EG,Egypt,1493,0.000044,
عبد الحكيم,abd-alhkym-sn,EG,Egypt,2136,0.000063,
عبد الحليم,abd-alhlym-sn,EG,Egypt,4068,0.000121,
عبد الحميد,abd-alhmyd-sn,EG,Egypt,14755,0.000437,Arabic
عبد الحميد,abd-alhmyd-sn,SA,Saudi Arabia,1409,0.000089,Arabic
عبد الحسين,abd-alhsyn-sn,IQ,Iraq,1897,0.000179,
عبد الجليل,abd-aljlyl-sn,EG,Egypt,1951,0.000058,
عبد الجواد,abd-aljwad-sn,EG,Egypt,3785,0.000112,
عبد الخالق,abd-alkhalq-sn,EG,Egypt,2485,0.000074,
ربد الكريم,abd-alkrym-sn,EG,Egypt,4029,0.000119,Arabic
ربد الكريم,abd-alkrym-sn,SD,Sudan,1942,0.000425,Arabic
ربد الكريم,abd-alkrym-sn,IQ,Iraq,1875,0.000177,Arabic
ربد الكريم,abd-alkrym-sn,SY,Syria,1036,0.000276,Arabic
عبد اللاه,abd-allah-sn,EG,Egypt,1077,0.000032,
عبد الله,abd-allh-sn,DZ,Algeria,2772,0.000697,Arabic
عبد الله,abd-allh-sn,EG,Egypt,16367,0.000485,Arabic
عبد الله,abd-allh-sn,IQ,Iraq,3187,0.000301,Arabic
عبد الله,abd-allh-sn,LY,Libya,1551,0.001031,Arabic
عبد الله,abd-allh-sn,SA,Saudi Arabia,7151,0.000452,Arabic
عبد الله,abd-allh-sn,SD,Sudan,11498,0.002514,Arabic
عبد الله,abd-allh-sn,SY,Syria,2586,0.000688,Arabic
عبد الله,abd-allh-sn,YE,Yemen,1883,0.000869,Arabic
عبد اللطيف,abd-alltyf-sn,EG,Egypt,4589,0.000136,
عبد المحسن,abd-almhsn-sn,EG,Egypt,1659,0.000049,
عبد المجيد,abd-almjyd-sn,EG,Egypt,3322,0.000098,
عبد المنعم,abd-almnam-sn,EG,Egypt,9698,0.000287,Arabic
عبد المنعم,abd-almnam-sn,SD,Sudan,1549,0.000339,Arabic
عبد المقصود,abd-almqswd-sn,EG,Egypt,2171,0.000064,
عبد النعيم,abd-alnaym-sn,EG,Egypt,1102,0.000033,
عبد النبى,abd-alnba-sn,EG,Egypt,1483,0.000044,
عبد النبي,abd-alnby-sn,EG,Egypt,2761,0.000082,
عبد القادر,abd-alqadr-sn,DZ,Algeria,1665,0.000419,Arabic
عبد القادر,abd-alqadr-sn,EG,Egypt,4267,0.000126,Arabic
عبد القادر,abd-alqadr-sn,SA,Saudi Arabia,1131,0.000071,Arabic
عبد القادر,abd-alqadr-sn,SD,Sudan,2758,0.000603,Arabic
عبد الرازق,abd-alrazq-sn,EG,Egypt,3978,0.000118,
عبد الرحمان,abd-alrhman-sn,DZ,Algeria,2357,0.000592,
عبد الرحمن,abd-alrhmn-sn,EG,Egypt,19771,0.000586,Arabic
عبد الرحمن,abd-alrhmn-sn,IQ,Iraq,1235,0.000117,Arabic
عبد الرحمن,abd-alrhmn-sn,LY,Libya,1312,0.000872,Arabic
عبد الرحمن,abd-alrhmn-sn,SA,Saudi Arabia,4999,0.000316,Arabic
عبد الرحمن,abd-alrhmn-sn,SD,Sudan,8015,0.001752,Arabic
عبد الرحمن,abd-alrhmn-sn,SY,Syria,2401,0.000639,Arabic
عبد الرحيم,abd-alrhym-sn,EG,Egypt,4773,0.000141,Arabic
عبد الرحيم,abd-alrhym-sn,SD,Sudan,2306,0.000504,Arabic
عبد الصبور,abd-alsbwr-sn,EG,Egypt,1036,0.000031,
عبد الشافي,abd-alshafy-sn,EG,Egypt,1034,0.000031,
عبد السلام,abd-alslam-sn,EG,Egypt,8754,0.000259,Arabic
عبد السلام,abd-alslam-sn,LY,Libya,1051,0.000698,Arabic
عبد الصمد,abd-alsmd-sn,EG,Egypt,1113,0.000033,
عبد السميع,abd-alsmya-sn,EG,Egypt,1898,0.000056,
عبد الستار,abd-alstar-sn,EG,Egypt,2969,0.000088,
عبد التواب,abd-altwab-sn,EG,Egypt,3060,0.000091,
عبد الوهاب,abd-alwhab-sn,EG,Egypt,6203,0.000184,Arabic
عبد الوهاب,abd-alwhab-sn,SD,Sudan,1091,0.000239,Arabic
عبد الظاهر,abd-alzahr-sn,EG,Egypt,1763,0.000052,
Abd Aziz,abd-aziz-sn,MY,Malaysia,2390,0.000515,
Abd El Aziz,abd-el-aziz-sn,EG,Egypt,3269,0.000097,
Abd El Rahman,abd-el-rahman-sn,EG,Egypt,1095,0.000032,
Abd Elaziz,abd-elaziz-sn,EG,Egypt,5890,0.000174,Arabic / Islamic
Abd Elfatah,abd-elfatah-sn,EG,Egypt,1439,0.000043,
Abd Elghany,abd-elghany-sn,EG,Egypt,1292,0.000038,
Abd Elhady,abd-elhady-sn,EG,Egypt,1474,0.000044,
Abd Elhamed,abd-elhamed-sn,EG,Egypt,3203,0.000095,
Abd Elkader,abd-elkader-sn,EG,Egypt,1479,0.000044,
Abd Elnaby,abd-elnaby-sn,EG,Egypt,1027,0.00003,
Abd Elrahman,abd-elrahman-sn,EG,Egypt,4092,0.000121,
Abd Elsalam,abd-elsalam-sn,EG,Egypt,3508,0.000104,
Abd Elwahab,abd-elwahab-sn,EG,Egypt,1547,0.000046,
Abd Hamid,abd-hamid-sn,MY,Malaysia,2312,0.000498,
Abd Rahim,abd-rahim-sn,MY,Malaysia,1026,0.000221,
Abd Rahman,abd-rahman-sn,MY,Malaysia,6195,0.001335,
عبد ربه,abd-rbh-sn,EG,Egypt,1249,0.000037,
Abd,abd-sn,DZ,Algeria,2851,0.000717,Arabic
Abd,abd-sn,EG,Egypt,6230,0.000185,Arabic
Abd,abd-sn,IQ,Iraq,21155,0.001999,Arabic
Abd,abd-sn,MA,Morocco,4373,0.000619,Arabic
Abd,abd-sn,SA,Saudi Arabia,3592,0.000227,Arabic
Abd,abd-sn,SD,Sudan,2044,0.000447,Arabic
Abd,abd-sn,SY,Syria,7549,0.00201,Arabic
Abd,abd-sn,YE,Yemen,1665,0.000768,Arabic
Abdala,abdala-sn,EG,Egypt,1934,0.000057,
عبدالعال,abdalaal-sn,EG,Egypt,9029,0.000267,
عبدالعال,abdalaal-sn,SA,Saudi Arabia,1068,0.000067,
عبدالعاطى,abdalaata-sn,EG,Egypt,1625,0.000048,
عبدالعاطي,abdalaaty-sn,EG,Egypt,2430,0.000072,
Abdalah,abdalah-sn,EG,Egypt,1219,0.000036,
عبدالعليم,abdalalym-sn,EG,Egypt,2864,0.000085,
عبدالعظيم,abdalazym-sn,EG,Egypt,5496,0.000163,Arabic
عبدالعظيم,abdalazym-sn,SD,Sudan,1772,0.000387,Arabic
عبدالعزيز,abdalazyz-sn,EG,Egypt,17471,0.000518,Arabic
عبدالعزيز,abdalazyz-sn,SA,Saudi Arabia,11576,0.000731,Arabic
عبدالعزيز,abdalazyz-sn,SD,Sudan,6691,0.001463,Arabic
عبدالعزيز,abdalazyz-sn,YE,Yemen,1454,0.000671,Arabic
عبدالباقي,abdalbaqy-sn,EG,Egypt,1312,0.000039,Arabic
عبدالباقي,abdalbaqy-sn,SD,Sudan,4287,0.000937,Arabic
عبدالباسط,abdalbast-sn,EG,Egypt,3357,0.000099,
عبدالدايم,abdaldaym-sn,EG,Egypt,2187,0.000065,
عبدالفتاح,abdalftah-sn,EG,Egypt,11203,0.000332,Arabic (theophoric compound)
عبدالفتاح,abdalftah-sn,SA,Saudi Arabia,1242,0.000078,Arabic (theophoric compound)
عبدالغفار,abdalghfar-sn,EG,Egypt,2140,0.000063,
عبدالغنى,abdalghna-sn,EG,Egypt,2175,0.000064,
عبدالغني,abdalghny-sn,EG,Egypt,3462,0.000103,
عبدالغني,abdalghny-sn,SD,Sudan,1122,0.000245,
عبدالهادى,abdalhada-sn,EG,Egypt,2374,0.00007,
عبدالهادي,abdalhady-sn,EG,Egypt,3889,0.000115,
عبدالحافظ,abdalhafz-sn,EG,Egypt,1240,0.000037,
عبدالحفيظ,abdalhfyz-sn,EG,Egypt,1497,0.000044,
عبدالحكيم,abdalhkym-sn,EG,Egypt,2139,0.000063,
عبدالحليم,abdalhlym-sn,EG,Egypt,4474,0.000133,
عبدالحميد,abdalhmyd-sn,EG,Egypt,15537,0.00046,Arabic theophoric lineage tradition
عبدالحميد,abdalhmyd-sn,SA,Saudi Arabia,2065,0.00013,Arabic theophoric lineage tradition
عبدالحميد,abdalhmyd-sn,SD,Sudan,2024,0.000442,Arabic theophoric lineage tradition
عبدالحي,abdalhy-sn,EG,Egypt,1164,0.000034,
عبدالجبار,abdaljbar-sn,SD,Sudan,1222,0.000267,
عبدالجليل,abdaljlyl-sn,EG,Egypt,2198,0.000065,
عبدالجليل,abdaljlyl-sn,SD,Sudan,1151,0.000252,
عبدالجواد,abdaljwad-sn,EG,Egypt,4209,0.000125,
عبدالخالق,abdalkhalq-sn,EG,Egypt,2848,0.000084,
عبدالكريم,abdalkrym-sn,EG,Egypt,4732,0.00014,Arabic theophoric surname from Abd al-Karim personal-name lineage
عبدالكريم,abdalkrym-sn,IQ,Iraq,1142,0.000108,Arabic theophoric surname from Abd al-Karim personal-name lineage
عبدالكريم,abdalkrym-sn,LY,Libya,1104,0.000734,Arabic theophoric surname from Abd al-Karim personal-name lineage
عبدالكريم,abdalkrym-sn,SA,Saudi Arabia,2170,0.000137,Arabic theophoric surname from Abd al-Karim personal-name lineage
عبدالكريم,abdalkrym-sn,SD,Sudan,8691,0.0019,Arabic theophoric surname from Abd al-Karim personal-name lineage
عبدالكريم,abdalkrym-sn,YE,Yemen,1249,0.000576,Arabic theophoric surname from Abd al-Karim personal-name lineage
Abdalla,abdalla-sn,EG,Egypt,17899,0.00053,
Abdalla,abdalla-sn,SA,Saudi Arabia,2852,0.00018,
Abdalla,abdalla-sn,SD,Sudan,10930,0.00239,
Abdallah,abdallah-sn,DZ,Algeria,2404,0.000604,Arabic
Abdallah,abdallah-sn,EG,Egypt,46178,0.001368,Arabic
Abdallah,abdallah-sn,FR,France,1673,0.000571,Arabic
Abdallah,abdallah-sn,LB,Lebanon,4091,0.008545,Arabic
Abdallah,abdallah-sn,LY,Libya,1224,0.000813,Arabic
Abdallah,abdallah-sn,MA,Morocco,1478,0.000209,Arabic
Abdallah,abdallah-sn,NG,Nigeria,1159,0.000289,Arabic
Abdallah,abdallah-sn,SA,Saudi Arabia,5995,0.000379,Arabic
Abdallah,abdallah-sn,SD,Sudan,6451,0.00141,Arabic
Abdallah,abdallah-sn,SY,Syria,2021,0.000538,Arabic
Abdallah,abdallah-sn,TN,Tunisia,5162,0.001973,Arabic
عبدالله محمد,abdallh-mhmd-sn,SD,Sudan,1122,0.000245,
عبدالله,abdallh-sn,AE,United Arab Emirates,1959,0.000724,Arabic
عبدالله,abdallh-sn,BH,Bahrain,1274,0.003755,Arabic
عبدالله,abdallh-sn,DZ,Algeria,1789,0.00045,Arabic
عبدالله,abdallh-sn,EG,Egypt,84139,0.002492,Arabic
عبدالله,abdallh-sn,IQ,Iraq,21663,0.002047,Arabic
عبدالله,abdallh-sn,JO,Jordan,4020,0.006698,Arabic
عبدالله,abdallh-sn,LB,Lebanon,1392,0.002907,Arabic
عبدالله,abdallh-sn,LY,Libya,10844,0.007205,Arabic
عبدالله,abdallh-sn,OM,Oman,2690,0.001448,Arabic
عبدالله,abdallh-sn,PS,Palestine,1319,0.003022,Arabic
عبدالله,abdallh-sn,SA,Saudi Arabia,71466,0.004515,Arabic
عبدالله,abdallh-sn,SD,Sudan,97604,0.021338,Arabic
عبدالله,abdallh-sn,SY,Syria,10073,0.002682,Arabic
عبدالله,abdallh-sn,TR,Turkey,2953,0.000259,Arabic
عبدالله,abdallh-sn,YE,Yemen,23070,0.010644,Arabic
عبداللطيف,abdalltyf-sn,EG,Egypt,5239,0.000155,Arabic
عبداللطيف,abdalltyf-sn,SA,Saudi Arabia,1273,0.00008,Arabic
عبداللطيف,abdalltyf-sn,SD,Sudan,1780,0.000389,Arabic
عبدالماجد,abdalmajd-sn,SD,Sudan,1631,0.000357,
عبدالمحسن,abdalmhsn-sn,EG,Egypt,1385,0.000041,
عبدالمجيد,abdalmjyd-sn,EG,Egypt,3368,0.0001,Arabic
عبدالمجيد,abdalmjyd-sn,SA,Saudi Arabia,1269,0.00008,Arabic
عبدالمجيد,abdalmjyd-sn,SD,Sudan,1913,0.000418,Arabic
Abd al-Moneim,abdalmnam-sn,EG,Egypt,9649,0.000286,Arabic
Abd al-Moneim,abdalmnam-sn,SA,Saudi Arabia,1029,0.000065,Arabic
Abd al-Moneim,abdalmnam-sn,SD,Sudan,2639,0.000577,Arabic
عبدالمقصود,abdalmqswd-sn,EG,Egypt,1953,0.000058,
عبدالناصر,abdalnasr-sn,EG,Egypt,4642,0.000138,
عبدالنعيم,abdalnaym-sn,EG,Egypt,1200,0.000036,
عبدالنبى,abdalnba-sn,EG,Egypt,1833,0.000054,
عبدالنبي,abdalnby-sn,EG,Egypt,3524,0.000104,
عبدالقادر,abdalqadr-sn,DZ,Algeria,1111,0.000279,Arabic theophoric lineage (Abd al-Qadir form)
عبدالقادر,abdalqadr-sn,EG,Egypt,5228,0.000155,Arabic theophoric lineage (Abd al-Qadir form)
عبدالقادر,abdalqadr-sn,LY,Libya,1117,0.000742,Arabic theophoric lineage (Abd al-Qadir form)
عبدالقادر,abdalqadr-sn,SA,Saudi Arabia,2622,0.000166,Arabic theophoric lineage (Abd al-Qadir form)
عبدالقادر,abdalqadr-sn,SD,Sudan,9859,0.002155,Arabic theophoric lineage (Abd al-Qadir form)
عبدالراضي,abdalradhy-sn,EG,Egypt,1032,0.000031,
عبدالرازق,abdalrazq-sn,EG,Egypt,7,0,Arabic
عبدالرازق,abdalrazq-sn,JO,Jordan,5,0.000008,Arabic
عبدالرازق,abdalrazq-sn,PS,Palestine,5,0.000011,Arabic
عبدالرازق,abdalrazq-sn,SD,Sudan,3,0.000001,Arabic
عبدالرحمن,abdalrhmn-sn,EG,Egypt,27302,0.000809,Arabic
عبدالرحمن,abdalrhmn-sn,IQ,Iraq,1828,0.000173,Arabic
عبدالرحمن,abdalrhmn-sn,LY,Libya,2927,0.001945,Arabic
عبدالرحمن,abdalrhmn-sn,SA,Saudi Arabia,15313,0.000967,Arabic
عبدالرحمن,abdalrhmn-sn,SD,Sudan,28092,0.006141,Arabic
عبدالرحمن,abdalrhmn-sn,SY,Syria,1899,0.000506,Arabic
عبدالرحمن,abdalrhmn-sn,YE,Yemen,3347,0.001544,Arabic
عبدالرحيم,abdalrhym-sn,EG,Egypt,6546,0.000194,Arabic
عبدالرحيم,abdalrhym-sn,SA,Saudi Arabia,1887,0.000119,Arabic
عبدالرحيم,abdalrhym-sn,SD,Sudan,8923,0.001951,Arabic
عبدالرؤف,abdalruf-sn,EG,Egypt,1022,0.00003,
عبدالصبور,abdalsbwr-sn,EG,Egypt,1111,0.000033,
عبدالشافي,abdalshafy-sn,EG,Egypt,1365,0.00004,
عبدالسلام,abdalslam-sn,EG,Egypt,9774,0.00029,Arabic
عبدالسلام,abdalslam-sn,LY,Libya,2965,0.00197,Arabic
عبدالسلام,abdalslam-sn,SA,Saudi Arabia,1676,0.000106,Arabic
عبدالسلام,abdalslam-sn,SD,Sudan,1933,0.000423,Arabic
عبدالسلام,abdalslam-sn,YE,Yemen,1100,0.000508,Arabic
عبدالصمد,abdalsmd-sn,EG,Egypt,1295,0.000038,
عبدالسميع,abdalsmya-sn,EG,Egypt,2006,0.000059,
عبدالستار,abdalstar-sn,EG,Egypt,3336,0.000099,
عبدالتواب,abdaltwab-sn,EG,Egypt,3318,0.000098,
عبدالوهاب,abdalwhab-sn,EG,Egypt,6633,0.000196,Arabic
عبدالوهاب,abdalwhab-sn,SA,Saudi Arabia,1659,0.000105,Arabic
عبدالوهاب,abdalwhab-sn,SD,Sudan,2869,0.000627,Arabic
عبدالظاهر,abdalzahr-sn,EG,Egypt,1957,0.000058,
Abdaoui,abdaoui-sn,TN,Tunisia,1091,0.000417,
Abde,abde-sn,DZ,Algeria,1616,0.000406,Arabic
Abde,abde-sn,MA,Morocco,5450,0.000772,Arabic
Abdeen,abdeen-sn,EG,Egypt,4022,0.000119,
Abdel Aziz,abdel-aziz-sn,EG,Egypt,1543,0.000046,
Abdel Fattah,abdel-fattah-sn,EG,Egypt,1018,0.00003,
Abdel,abdel-sn,DZ,Algeria,1077,0.000271,Arabic
Abdel,abdel-sn,FR,France,2040,0.000697,Arabic
Abdel,abdel-sn,MA,Morocco,4547,0.000644,Arabic
Abdelaal,abdelaal-sn,EG,Egypt,3792,0.000112,
Abdelah,abdelah-sn,MA,Morocco,1349,0.000191,
Abdelali,abdelali-sn,MA,Morocco,1628,0.000231,
Abdelaty,abdelaty-sn,EG,Egypt,1176,0.000035,
Abdelazeem,abdelazeem-sn,EG,Egypt,1033,0.000031,
Abdelazez,abdelazez-sn,EG,Egypt,1088,0.000032,
Abdelazim,abdelazim-sn,EG,Egypt,1071,0.000032,
Abdelaziz,abdelaziz-sn,DZ,Algeria,1408,0.000354,Arabic / Islamic theophoric
Abdelaziz,abdelaziz-sn,EG,Egypt,14825,0.000439,Arabic / Islamic theophoric
Abdelaziz,abdelaziz-sn,MA,Morocco,1596,0.000226,Arabic / Islamic theophoric
Abdelbaset,abdelbaset-sn,EG,Egypt,1048,0.000031,
Abdelfatah,abdelfatah-sn,EG,Egypt,4573,0.000135,
Abdelfattah,abdelfattah-sn,EG,Egypt,3439,0.000102,
Abdelgawad,abdelgawad-sn,EG,Egypt,1084,0.000032,
Abdelghani,abdelghani-sn,MA,Morocco,1375,0.000195,
Abdelghany,abdelghany-sn,EG,Egypt,3492,0.000103,
Abdelhadi,abdelhadi-sn,MA,Morocco,1463,0.000207,
Abdelhady,abdelhady-sn,EG,Egypt,5112,0.000151,
Abdelhak,abdelhak-sn,DZ,Algeria,1501,0.000377,
Abdelhak,abdelhak-sn,MA,Morocco,2104,0.000298,
Abdelhalim,abdelhalim-sn,EG,Egypt,1130,0.000033,
Abdelhamed,abdelhamed-sn,EG,Egypt,5491,0.000163,Arabic
Abdelhameed,abdelhameed-sn,EG,Egypt,1223,0.000036,
Abdelhamid,abdelhamid-sn,EG,Egypt,3800,0.000113,
Abdelilah,abdelilah-sn,MA,Morocco,1657,0.000235,
Abdelkader,abdelkader-sn,DZ,Algeria,4288,0.001078,Arabic
Abdelkader,abdelkader-sn,EG,Egypt,5303,0.000157,Arabic
Abdelkader,abdelkader-sn,MA,Morocco,1371,0.000194,Arabic
Abdelkader,abdelkader-sn,TN,Tunisia,1312,0.000502,Arabic
Abdelkrim,abdelkrim-sn,DZ,Algeria,1009,0.000254,
Abdella,abdella-sn,EG,Egypt,1408,0.000042,
Abdellah,abdellah-sn,DZ,Algeria,2496,0.000627,
Abdellah,abdellah-sn,EG,Egypt,1593,0.000047,
Abdellah,abdellah-sn,MA,Morocco,7299,0.001034,
Abdellaoui,abdellaoui-sn,DZ,Algeria,1069,0.000269,Maghrebi Arabic
Abdellaoui,abdellaoui-sn,MA,Morocco,2233,0.000316,Maghrebi Arabic
Abdellaoui,abdellaoui-sn,TN,Tunisia,2934,0.001122,Maghrebi Arabic
Abdellatif,abdellatif-sn,EG,Egypt,1544,0.000046,
Abdellatif,abdellatif-sn,MA,Morocco,2007,0.000284,
Abdelli,abdelli-sn,DZ,Algeria,1969,0.000495,
Abdelli,abdelli-sn,TN,Tunisia,2165,0.000828,
Abdelmalek,abdelmalek-sn,DZ,Algeria,1064,0.000267,
Abdelmomen,abdelmomen-sn,DZ,Algeria,10,0.000003,Arabic (Theophoric Root)
Abdelmomen,abdelmomen-sn,EG,Egypt,70,0.000002,Arabic (Theophoric Root)
Abdelmomen,abdelmomen-sn,LY,Libya,3,0.000002,Arabic (Theophoric Root)
Abdelmomen,abdelmomen-sn,MA,Morocco,13,0.000002,Arabic (Theophoric Root)
Abdelmomen,abdelmomen-sn,SA,Saudi Arabia,2,0,Arabic (Theophoric Root)
Abdelmomen,abdelmomen-sn,SD,Sudan,5,0.000001,Arabic (Theophoric Root)
Abdelmomen,abdelmomen-sn,TN,Tunisia,19,0.000007,Arabic (Theophoric Root)
Abdelmonem,abdelmonem-sn,EG,Egypt,2723,0.000081,
Abdelnaby,abdelnaby-sn,EG,Egypt,1848,0.000055,
Abdelnaser,abdelnaser-sn,EG,Egypt,1210,0.000036,
Abdelnasser,abdelnasser-sn,EG,Egypt,1076,0.000032,
Abdelrahman,abdelrahman-sn,EG,Egypt,11678,0.000346,Arabic
Abdelrazek,abdelrazek-sn,EG,Egypt,1963,0.000058,
Abdelrhman,abdelrhman-sn,EG,Egypt,4184,0.000124,
Abdelsalam,abdelsalam-sn,AE,United Arab Emirates,73,0.000027,Arabic
Abdelsalam,abdelsalam-sn,AT,Austria,2,0.000048,Arabic
Abdelsalam,abdelsalam-sn,BE,Belgium,3,0.000031,Arabic
Abdelsalam,abdelsalam-sn,BH,Bahrain,4,0.000012,Arabic
Abdelsalam,abdelsalam-sn,CA,Canada,15,0.000036,Arabic
Abdelsalam,abdelsalam-sn,CM,Cameroon,2,0.000016,Arabic
Abdelsalam,abdelsalam-sn,DE,Germany,7,0.000009,Arabic
Abdelsalam,abdelsalam-sn,DZ,Algeria,5,0.000001,Arabic
Abdelsalam,abdelsalam-sn,EG,Egypt,6768,0.0002,Arabic
Abdelsalam,abdelsalam-sn,ES,Spain,3,0.000002,Arabic
Abdelsalam,abdelsalam-sn,FR,France,27,0.000009,Arabic
Abdelsalam,abdelsalam-sn,GB,United Kingdom,10,0.000002,Arabic
Abdelsalam,abdelsalam-sn,IE,Ireland,2,0.000006,Arabic
Abdelsalam,abdelsalam-sn,IL,Israel,9,0.000027,Arabic
Abdelsalam,abdelsalam-sn,IQ,Iraq,3,0,Arabic
Abdelsalam,abdelsalam-sn,IT,Italy,32,0.000003,Arabic
Abdelsalam,abdelsalam-sn,JO,Jordan,34,0.000057,Arabic
Abdelsalam,abdelsalam-sn,KW,Kuwait,84,0.000092,Arabic
Abdelsalam,abdelsalam-sn,LB,Lebanon,6,0.000013,Arabic
Abdelsalam,abdelsalam-sn,LY,Libya,61,0.000041,Arabic
Abdelsalam,abdelsalam-sn,MA,Morocco,21,0.000003,Arabic
Abdelsalam,abdelsalam-sn,NL,Netherlands,11,0.00002,Arabic
Abdelsalam,abdelsalam-sn,OM,Oman,44,0.000024,Arabic
Abdelsalam,abdelsalam-sn,PS,Palestine,23,0.000053,Arabic
Abdelsalam,abdelsalam-sn,QA,Qatar,42,0.000061,Arabic
Abdelsalam,abdelsalam-sn,SA,Saudi Arabia,477,0.00003,Arabic
Abdelsalam,abdelsalam-sn,SD,Sudan,162,0.000035,Arabic
Abdelsalam,abdelsalam-sn,SY,Syria,11,0.000003,Arabic
Abdelsalam,abdelsalam-sn,TN,Tunisia,4,0.000002,Arabic
Abdelsalam,abdelsalam-sn,TR,Turkey,2,0,Arabic
Abdelsalam,abdelsalam-sn,US,United States,72,0.000005,Arabic
Abdelwahab,abdelwahab-sn,EG,Egypt,5433,0.000161,Arabic
Abdelwahed,abdelwahed-sn,EG,Egypt,1927,0.000057,
Abderahim,abderahim-sn,MA,Morocco,1405,0.000199,
Abderrahim,abderrahim-sn,MA,Morocco,3399,0.000481,
Abderrahmane,abderrahmane-sn,DZ,Algeria,1482,0.000373,Arabic
Abdeslam,abdeslam-sn,MA,Morocco,1046,0.000148,
